stand,latcoord,longcoord
01A,53.63453527777777,10.003018888888889
01,53.63419597222222,10.003214722222221
01B,53.63417972222222,10.00307875
02A,53.633745833333336,10.003424027777779
02,53.63356208333333,10.003461805555556
02B,53.63335666666667,10.003497916666667
03A,53.63298694444445,10.003576666666667
03,53.63278888888889,10.003590138888889
03B,53.63251361111111,10.003616805555556
04A,53.63209972222222,10.00364861111111
04,53.63194111111111,10.003656944444444
04B,53.63171222222222,10.003676527777777
05A,53.631171111111115,10.003605694444445
05,53.63101347222222,10.003673055555556
05B,53.63076888888889,10.003579027777779
06A,53.63038458333334,10.00335361111111
06,53.63017388888889,10.003444166666666
06B,53.629988518518516,10.00344712962963
07A,53.62974125,10.002690833333332
07,53.62951537037037,10.002818796296296
07B,53.62930472222222,10.002511388888887
08,53.62882638888889,10.002381666666667
09,53.62842444444445,10.002120555555555
10,53.62806944444444,10.002433611111112
11,53.62769888888889,10.002694722222222
12,53.62735416666667,10.003016944444445
42,53.62684111111111,10.003456666666667
43,53.62650722222222,10.00374888888889
44A,53.62564416666667,10.003812916666668
44,53.625547222222224,10.003887638888889
45A,53.625381527777776,10.004005555555555
45,53.62521736111111,10.004136666666668
45B,53.625124166666666,10.004213611111112
46A,53.62480736111111,10.004496111111111
46,53.62471763888889,10.004566527777778
47A,53.624554027777776,10.004699722222224
47,53.624398472222225,10.004835694444445
47B,53.62431097222222,10.004916944444446
48A,53.624101111111116,10.005095833333334
48,53.62403541666667,10.005156944444444
48B,53.623837361111114,10.005299444444443
51,53.63342,10.000684305555556
52,53.633214305555555,10.00022875
53,53.632973750000005,9.999743333333331
54,53.63273513888889,9.999216944444445
55,53.63250222222222,9.998697638888888
56,53.63260319444444,10.000709444444444
57,53.63237152777778,10.000214444444444
58,53.632120972222225,9.999695694444444
59,53.63186708333333,9.999178472222221
61,53.631514,10.001062
62,53.631261,10.000554
63,53.631018,10.00003
64,53.63070583333334,10.000963055555555
65,53.630475,10.000480555555555
65A,53.630424166666664,10.000331388888888
81,53.629240277777775,9.992230555555555
82,53.628953333333335,9.992491666666666
83,53.62864,9.992774444444443
84,53.62832,9.993105
85,53.62800722222222,9.99334
86,53.62760277777778,9.993655555555554
87,53.62717194444444,9.994025555555554
88,53.626878,9.994348
91A,53.628533888888896,9.99060972222222
91,53.62831638888889,9.990789444444443
91B,53.62815333333333,9.990923055555555
92A,53.627765,9.991208749999998
92,53.62755222222222,9.991378194444444
92B,53.62736888888889,9.991536666666665
93A,53.62702680555556,9.991774305555555
93,53.6268975,9.991948472222223
93B,53.62672555555555,9.992154444444445
101,53.627,9.987194444444444
102,53.62675,9.987416666666666
103,53.626472222222226,9.987638888888888
104,53.626222222222225,9.98786111111111
105,53.62594444444444,9.988083333333332
106,53.62636111111111,9.986472222222222
107,53.62588888888889,9.98686111111111
701,53.62766666666667,9.988722222222222
702,53.627361111111114,9.988972222222221
703,53.62708333333333,9.989222222222221
704,53.626777777777775,9.9895
705,53.6265,9.989777777777777
706,53.626194444444444,9.990027777777778
707,53.62741666666667,9.988027777777777
708,53.62727777777778,9.988138888888889
710,53.62713888888889,9.988277777777776
711,53.627,9.988388888888888
712,53.626472222222226,9.988805555555555
714,53.626305555555554,9.988944444444444
716,53.62616666666667,9.989083333333333
717,53.62602777777778,9.989222222222221
801,53.62733333333333,9.987777777777778
802,53.62716666666667,9.987916666666665
803,53.627027777777776,9.988027777777777
804,53.62688888888889,9.988166666666666
901,53.626416666666664,9.988555555555555
902,53.626222222222225,9.988722222222222
903,53.626083333333334,9.988833333333332
PADW,53.62560041666667,9.984614166666667
PADE,53.6269475,10.001265694444445
POL1,53.62434888888889,9.996903333333332
POL2,53.62418430555556,9.996911388888888
GAT,53.626308888888886,9.98837375
APR-4,53.625131805555554,9.994975694444443
APR-5,53.623125,9.991505138888888
APR-6,53.62096916666667,9.981142638888889
